"Country","State","City","Timestamp(UTC)","PM2.5","PM10","CO","NO2","SO2"
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-16T00:00:00.000Z",41.68,57.42,717.69,47.69,8.34
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-17T00:00:00.000Z",72.07,97.05,1278.22,94.79,10.5
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-18T00:00:00.000Z",51.34,72.78,1113.58,66.64,11.19
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-19T00:00:00.000Z",43.16,60.49,900.97,70.93,8.94
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-20T00:00:00.000Z",25.34,27.9,1002.85,60.2,9.33
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-21T00:00:00.000Z",66.26,88.26,1047.36,2.87,12.7
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-22T00:00:00.000Z",37.33,51.35,923.46,21.5,8.42
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-23T00:00:00.000Z",68.94,87.89,963.48,29.66,8.49
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-24T00:00:00.000Z",52.73,69.56,667.98,12.2,5.46
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-25T00:00:00.000Z",61.49,80.46,701.4,27.87,6.86
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-26T00:00:00.000Z",48.36,66.46,751.19,14.66,7.42
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-27T00:00:00.000Z",24.93,32.12,533.93,8.47,4.69
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-28T00:00:00.000Z",47.53,64.92,612.25,20.15,6.78
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-29T00:00:00.000Z",65.22,84.39,887.59,99.73,10.09
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-30T00:00:00.000Z",60.42,77.42,803.68,24.24,6.73
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-31T00:00:00.000Z",71.03,92.68,929.08,99.38,8.55
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-01T00:00:00.000Z",69.41,89.96,2104.84,155.39,15.94
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-02T00:00:00.000Z",100.02,128.47,1386.87,116.52,15.36
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-03T00:00:00.000Z",47.39,62.16,854.27,64.7,8.53
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-04T00:00:00.000Z",27.48,38.58,744.11,63.81,5
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-05T00:00:00.000Z",49.06,71.2,698.84,30.62,5.24
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-07T00:00:00.000Z",26.29,,,,
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-08T00:00:00.000Z",34.28,50.39,,,
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-10T00:00:00.000Z",39.85,57.92,690.43,13.98,3.64
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-11T00:00:00.000Z",45.6,54.6,568.07,41.39,3.88
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-12T00:00:00.000Z",47.25,52.85,1164.3,47.28,8.14
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-13T00:00:00.000Z",28.62,38.52,1002.76,56.31,5.04
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-14T00:00:00.000Z",24.64,31.22,949.57,81.35,4.58
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-15T00:00:00.000Z",36.45,47.93,712.07,55.27,5.62
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-16T00:00:00.000Z",26.95,36.26,738.04,60.16,7.66
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-17T00:00:00.000Z",30.17,39.17,737.06,37.59,5.28
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-18T00:00:00.000Z",46.66,61.69,668.36,28.65,4.84
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-19T00:00:00.000Z",35.11,45.07,730.85,29.57,8.26
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-20T00:00:00.000Z",19.92,24.86,694.72,16,5
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-21T00:00:00.000Z",48.65,61.29,746.33,9.89,7.18
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-22T00:00:00.000Z",64.54,81.67,813.3,21.79,14.72
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-23T00:00:00.000Z",74.2,91.02,691.8,10.81,19.02
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-24T00:00:00.000Z",53.25,67.43,694.25,10.61,7.43
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-25T00:00:00.000Z",73.09,93.28,652.74,10.19,9.68
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-26T00:00:00.000Z",55,81.01,686.87,6.42,14.32
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-27T00:00:00.000Z",88.61,112.21,826.88,26.34,17.16
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-28T00:00:00.000Z",102.49,126.03,911.94,17.7,10.83
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-29T00:00:00.000Z",59.49,77.95,1227.79,9.35,6.84
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-30T00:00:00.000Z",50.07,63.72,631.67,2.72,4.54
"Kazakhstan","Almaty Qalasy","Almaty","2022-01-31T00:00:00.000Z",102.15,118.79,935.21,1.91,11.63
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-01T00:00:00.000Z",89.11,107.47,683.95,9.58,12.1
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-02T00:00:00.000Z",82.54,100.85,821.7,23.18,12.54
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-03T00:00:00.000Z",106.58,131.94,923.07,15.62,11.96
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-04T00:00:00.000Z",100.11,123.05,736.76,7.86,10.99
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-05T00:00:00.000Z",84.29,107.73,705.95,23,14.5
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-06T00:00:00.000Z",59.13,74.03,598.95,15.28,12.98
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-07T00:00:00.000Z",31.21,42.41,410.1,8.29,6.56
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-08T00:00:00.000Z",41.51,56.84,382.6,5.04,7.92
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-09T00:00:00.000Z",30.79,40.14,468.25,6.81,10.34
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-10T00:00:00.000Z",37.06,48.67,530.1,19.64,12.97
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-11T00:00:00.000Z",81.34,102.12,815.25,17.73,16.19
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-12T00:00:00.000Z",53.86,69.95,609.94,12.39,14.68
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-13T00:00:00.000Z",64.89,82.99,610.64,15.65,7.95
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-14T00:00:00.000Z",38.2,51.54,583.67,7.96,6.47
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-15T00:00:00.000Z",19.83,26.12,296.83,4.11,4.44
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-16T00:00:00.000Z",29.29,36.28,306.59,17.44,3.97
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-17T00:00:00.000Z",44.74,58.76,703.15,25.17,5.06
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-18T00:00:00.000Z",63.05,79.71,877.39,20.89,7.74
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-19T00:00:00.000Z",84.33,110.49,874,18.34,11.12
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-20T00:00:00.000Z",79.96,105.62,1151.16,22.45,11.89
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-21T00:00:00.000Z",75.63,95.86,1430.47,19.61,11.16
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-22T00:00:00.000Z",59.78,76.33,1101.67,27.51,12.97
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-23T00:00:00.000Z",58.02,76.14,1258.46,29.29,8.11
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-24T00:00:00.000Z",74.69,96.51,954.74,23.94,13.99
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-25T00:00:00.000Z",66.55,88.33,931.26,43.72,24.6
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-26T00:00:00.000Z",123.35,152.71,936.31,25.54,7.16
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-27T00:00:00.000Z",86.6,105.21,811.45,16.73,5.93
"Kazakhstan","Almaty Qalasy","Almaty","2022-02-28T00:00:00.000Z",54.43,67.57,766.12,13.72,11.36
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-01T00:00:00.000Z",48.25,63.84,734.86,20.24,9.88
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-02T00:00:00.000Z",33.08,44.57,742.95,8.97,11.14
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-03T00:00:00.000Z",29.4,39.67,629.95,14.72,5.14
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-04T00:00:00.000Z",21.67,29.5,664.88,11.38,5.71
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-05T00:00:00.000Z",32.6,44.76,622.64,9.21,14.04
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-06T00:00:00.000Z",40.3,57.75,587.26,25.2,11.83
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-07T00:00:00.000Z",20.36,26.19,654.86,13.57,8.47
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-08T00:00:00.000Z",21.51,28.08,353.79,5.35,15.58
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-09T00:00:00.000Z",35.42,47.47,643.64,15.89,11.34
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-10T00:00:00.000Z",24.58,31.49,549.02,33.07,7.16
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-11T00:00:00.000Z",29.21,42.14,813.45,39.91,5.41
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-12T00:00:00.000Z",15.32,24.62,602.73,40.18,7.38
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-13T00:00:00.000Z",18.54,25.54,702.94,40.05,4.49
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-14T00:00:00.000Z",20.07,26.13,397.15,17.61,4
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-15T00:00:00.000Z",26.23,36.3,552.38,20.54,5.65
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-16T00:00:00.000Z",28.99,38.64,530.99,22.83,6.35
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-17T00:00:00.000Z",57.12,77.81,644.57,34.55,11.72
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-18T00:00:00.000Z",7.13,9.09,529.94,26.81,4.3
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-19T00:00:00.000Z",25.21,30.34,440.88,18.95,5.41
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-20T00:00:00.000Z",37.22,51.38,574.62,27.46,5.37
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-21T00:00:00.000Z",27.44,37.73,640.72,23.36,7.73
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-22T00:00:00.000Z",31.87,41.93,504.75,16.85,7.6
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-23T00:00:00.000Z",21.88,30.98,588.08,23.24,7.2
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-24T00:00:00.000Z",27.91,38.46,689.27,30.21,3.68
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-25T00:00:00.000Z",44.57,59.06,797.92,27.67,3.77
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-26T00:00:00.000Z",49.16,62.86,818.28,33.23,5.1
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-27T00:00:00.000Z",14.93,19.84,678.78,13.25,4.49
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-28T00:00:00.000Z",23.02,31.06,548.13,11.81,3.21
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-29T00:00:00.000Z",15.7,21.46,522.42,8.03,4.13
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-30T00:00:00.000Z",14.17,20.22,627.08,5.62,3.38
"Kazakhstan","Almaty Qalasy","Almaty","2022-03-31T00:00:00.000Z",25.63,35.51,732.22,7.83,4.06
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-01T00:00:00.000Z",26.31,37.43,897.5,24.62,5.6
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-02T00:00:00.000Z",24.1,31.32,633.18,17.78,7.46
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-03T00:00:00.000Z",33.92,45.04,721.04,11.69,6.39
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-04T00:00:00.000Z",29.54,38.75,734.97,13.79,6.57
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-05T00:00:00.000Z",29.41,37.04,756.78,13.18,7.26
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-06T00:00:00.000Z",18.36,23.41,750.91,18.69,6.35
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-07T00:00:00.000Z",12.59,16.73,605.06,6.71,5.88
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-08T00:00:00.000Z",19.31,26.2,612.24,23.82,6.55
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-09T00:00:00.000Z",29.84,39.86,614.07,22.94,8.8
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-10T00:00:00.000Z",31.28,51.16,613.61,32.84,7.02
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-11T00:00:00.000Z",29.76,40.14,727.61,32.03,6.09
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-12T00:00:00.000Z",19.04,23.93,706.62,30.3,10.03
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-13T00:00:00.000Z",16.1,20.96,727.86,28.12,7.81
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-14T00:00:00.000Z",14.48,18.97,547.32,24.05,6.96
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-15T00:00:00.000Z",12.3,16.49,598.02,10.43,4.95
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-16T00:00:00.000Z",15.27,21.1,509.94,9.96,6.44
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-17T00:00:00.000Z",15.07,19.75,491.57,13.39,4.19
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-18T00:00:00.000Z",24.7,31.83,549.7,13.87,8.82
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-19T00:00:00.000Z",21.62,29.17,571.36,5.09,5.05
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-20T00:00:00.000Z",41.3,52.67,623.77,10.76,6.19
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-21T00:00:00.000Z",41.77,54.25,682.79,10.03,5.12
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-22T00:00:00.000Z",26,34.33,594.64,4.69,4.8
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-23T00:00:00.000Z",11.2,14.42,440.37,5.05,4.52
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-24T00:00:00.000Z",21.15,26.84,541.75,2.69,4.14
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-25T00:00:00.000Z",8.27,10.53,543.47,2.89,4.48
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-26T00:00:00.000Z",22.19,28.15,561.22,3.8,3.81
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-27T00:00:00.000Z",18.38,25.09,661.44,7.68,3.86
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-28T00:00:00.000Z",11.66,15.71,507.23,11.47,3.36
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-29T00:00:00.000Z",20.05,27.16,596.08,30.51,3.61
"Kazakhstan","Almaty Qalasy","Almaty","2022-04-30T00:00:00.000Z",26.13,34.39,638.16,37.92,6.67
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-01T00:00:00.000Z",13.56,18.03,504.98,27.04,3.3
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-02T00:00:00.000Z",17.77,22.93,549.34,17.98,3.77
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-03T00:00:00.000Z",15.46,19.12,468.64,16.5,3.8
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-04T00:00:00.000Z",17.16,21.93,488.92,19.37,3.13
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-05T00:00:00.000Z",6.28,9.96,585.68,26.24,3.06
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-06T00:00:00.000Z",12.82,15.62,453.37,21.69,3.12
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-07T00:00:00.000Z",13.44,16.6,563.41,14.89,3.02
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-08T00:00:00.000Z",11.99,15.81,597.19,21.64,3.27
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-09T00:00:00.000Z",18.47,22.87,516.69,18.9,3.8
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-10T00:00:00.000Z",9.94,12.89,451.77,25.14,3.13
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-11T00:00:00.000Z",7,8.84,514.38,31.5,3.56
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-12T00:00:00.000Z",7.45,10.71,475.48,6.55,4.17
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-13T00:00:00.000Z",14.06,18.62,537.62,5.93,5.48
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-14T00:00:00.000Z",13.69,17.98,363.59,4.41,4.52
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-15T00:00:00.000Z",12.88,16.17,495.08,10.6,5.89
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-16T00:00:00.000Z",12.92,15.67,643.13,8.58,5.58
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-17T00:00:00.000Z",10.47,12.84,541.2,5.54,5.8
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-18T00:00:00.000Z",8.78,11.04,542.08,2.99,5.36
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-19T00:00:00.000Z",12.29,14.98,477.84,3.96,5.38
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-20T00:00:00.000Z",10.47,14.87,499.43,2.92,6.46
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-21T00:00:00.000Z",9.33,11.98,540.81,3.02,5.11
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-22T00:00:00.000Z",8.22,10.1,512.49,4.98,4.91
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-23T00:00:00.000Z",12.4,15.65,427.81,6.85,3.27
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-24T00:00:00.000Z",24.18,29.55,639.41,8.65,2.62
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-25T00:00:00.000Z",13.41,18.54,688.21,11.36,3.04
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-26T00:00:00.000Z",7.8,11.66,460.92,3.65,2.95
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-27T00:00:00.000Z",9.1,12.19,454.76,2.52,4.24
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-28T00:00:00.000Z",6.26,8.03,446.14,3.93,4.18
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-29T00:00:00.000Z",13.16,15.84,458.25,4.75,4.08
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-30T00:00:00.000Z",23.95,28.54,540.56,7.76,3.99
"Kazakhstan","Almaty Qalasy","Almaty","2022-05-31T00:00:00.000Z",6.15,7.34,508.35,5.4,4.46
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-01T00:00:00.000Z",5.85,7.1,417.35,4.42,3.48
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-02T00:00:00.000Z",5.69,7.04,467.1,9.59,3.09
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-03T00:00:00.000Z",6.35,7.91,438.44,16.4,3.32
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-04T00:00:00.000Z",5.27,7.32,490.22,19.68,3.77
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-05T00:00:00.000Z",4.56,6.01,476.05,20.37,3.9
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-06T00:00:00.000Z",8.85,11.05,497.41,11.45,3.66
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-07T00:00:00.000Z",7.58,9.86,543.01,20.22,4.2
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-08T00:00:00.000Z",10.65,13.3,511.06,23.16,3.86
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-09T00:00:00.000Z",7.96,10.71,477.07,29.3,7.15
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-10T00:00:00.000Z",12.08,15.69,465.01,22.01,12.73
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-11T00:00:00.000Z",12.68,25.42,531.66,40.46,10.75
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-12T00:00:00.000Z",15.05,18.26,445.31,11.59,3.87
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-13T00:00:00.000Z",8.42,10.28,527.75,27.63,5.11
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-14T00:00:00.000Z",6.19,7.79,575.51,17.17,3.13
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-15T00:00:00.000Z",5.17,6.79,557.89,5.53,2.84
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-16T00:00:00.000Z",5.24,6.89,521.94,3.23,2.88
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-17T00:00:00.000Z",8.42,10.32,556.59,4.9,3.1
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-18T00:00:00.000Z",7.73,9.26,505.37,1.99,2.77
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-19T00:00:00.000Z",8.11,9.89,553.53,2.33,12.57
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-20T00:00:00.000Z",8.73,10.99,461.5,2.02,8.38
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-21T00:00:00.000Z",11.92,14.47,484.99,2.29,9.17
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-22T00:00:00.000Z",13.73,16.68,569.16,1.81,6.34
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-23T00:00:00.000Z",7.87,9.93,535.75,1.09,3.47
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-24T00:00:00.000Z",8.25,10.49,585.6,1.14,3.57
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-25T00:00:00.000Z",8.74,11.08,537.95,1.2,3.66
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-26T00:00:00.000Z",5.88,7.83,592.04,1.51,3.75
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-27T00:00:00.000Z",6.58,8.12,712.83,1.13,3.74
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-28T00:00:00.000Z",8.64,10.48,449.14,2.27,3.31
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-29T00:00:00.000Z",7.2,9.04,601.52,3.3,4.62
"Kazakhstan","Almaty Qalasy","Almaty","2022-06-30T00:00:00.000Z",8.67,11.57,520.96,1.04,3.46
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-01T00:00:00.000Z",6.61,8.33,483.8,1.81,6.08
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-02T00:00:00.000Z",5.74,7.29,587.87,4.28,4.9
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-03T00:00:00.000Z",6.19,8.34,549.22,2.68,3.94
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-04T00:00:00.000Z",9.61,12.7,534.4,2.3,3.67
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-05T00:00:00.000Z",5.34,6.98,479.17,2.24,3.85
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-06T00:00:00.000Z",5.75,7.96,647.47,2.29,3.55
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-07T00:00:00.000Z",11.49,15.58,581.2,7.41,7.52
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-08T00:00:00.000Z",12.04,15.25,498.52,4.41,14.63
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-09T00:00:00.000Z",6.51,9.05,493.11,6.87,12.75
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-10T00:00:00.000Z",6.82,9.47,584.75,4.39,15.42
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-11T00:00:00.000Z",6.34,8.74,572.32,3.91,15.4
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-12T00:00:00.000Z",5.57,7.09,523.21,3.89,4.49
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-13T00:00:00.000Z",6.84,9.16,488.51,2.72,4.57
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-14T00:00:00.000Z",9.44,12.32,497.48,2.46,4.98
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-15T00:00:00.000Z",10.06,12.42,536.9,2.58,4.46
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-16T00:00:00.000Z",7.55,9.55,526.9,2.36,4
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-17T00:00:00.000Z",5.29,6.53,470.12,2.3,4.05
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-18T00:00:00.000Z",7.09,8.93,504.25,2.15,3.53
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-19T00:00:00.000Z",8.08,9.89,486.13,2.87,3.52
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-20T00:00:00.000Z",7.65,9.23,587.12,11.82,3.71
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-21T00:00:00.000Z",10.48,12.27,498.43,19.83,4.41
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-22T00:00:00.000Z",17.45,20.52,654.36,74.58,6.37
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-23T00:00:00.000Z",9.74,11.83,607.5,67.68,5.43
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-24T00:00:00.000Z",8.41,10.32,501.25,52.04,5.28
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-25T00:00:00.000Z",9.24,11.24,535.26,61.98,5.93
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-26T00:00:00.000Z",10.9,12.49,560.55,62.72,4.87
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-27T00:00:00.000Z",10.63,12.64,642.13,85.21,3.47
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-28T00:00:00.000Z",8.17,9.65,497.19,43.36,2.62
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-29T00:00:00.000Z",9,10.9,457.15,43.1,3.36
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-30T00:00:00.000Z",7.67,9.04,583.28,45.35,3.38
"Kazakhstan","Almaty Qalasy","Almaty","2022-07-31T00:00:00.000Z",6.82,8.28,352.62,43.91,4.07
"Kazakhstan","Almaty Qalasy","Almaty","2022-08-01T00:00:00.000Z",6.61,7.73,537.2,50.25,4.05
"Kazakhstan","Almaty Qalasy","Almaty","2022-08-02T00:00:00.000Z",6.04,7.25,577.85,49.59,4.04
"Kazakhstan","Almaty Qalasy","Almaty","2022-08-03T00:00:00.000Z",7.29,7.9,575.65,37.94,7.01
